host_timestamp,host_unix_s,host_monotonic_ns,scenario,source_url,device_id,seq,uptime_ms,co2_ppm,valid,sensor_state,error,connected,fresh,transport_status,peer,age_seconds,last_received_at,raw_response_json
2026-08-12T08:16:26.937+00:00,1786522586.937911,6987910794200,baseline,http://192.168.1.44:8080/health,esp32-01,3045,3045000,496,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522586,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3045, ""uptime_ms"": 3045000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 496, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522586, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2946}}"
2026-08-12T08:16:27.938+00:00,1786522587.938036,6988915802100,baseline,http://192.168.1.44:8080/health,esp32-01,3046,3046000,496,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522587,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3046, ""uptime_ms"": 3046000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 496, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522587, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2947}}"
2026-08-12T08:16:28.937+00:00,1786522588.937978,6989920430600,baseline,http://192.168.1.44:8080/health,esp32-01,3047,3047000,496,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522588,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3047, ""uptime_ms"": 3047000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 496, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522588, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2948}}"
2026-08-12T08:16:29.938+00:00,1786522589.938243,6990917691400,baseline,http://192.168.1.44:8080/health,esp32-01,3048,3048000,497,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522589,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3048, ""uptime_ms"": 3048000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 497, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522589, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2949}}"
2026-08-12T08:16:30.937+00:00,1786522590.937948,6991906090300,baseline,http://192.168.1.44:8080/health,esp32-01,3049,3049000,497,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522590,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3049, ""uptime_ms"": 3049000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 497, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522590, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2950}}"
2026-08-12T08:16:31.937+00:00,1786522591.937922,6992905151200,baseline,http://192.168.1.44:8080/health,esp32-01,3050,3050000,497,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522591,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3050, ""uptime_ms"": 3050000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 497, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522591, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2951}}"
2026-08-12T08:16:32.937+00:00,1786522592.937830,6993912281200,baseline,http://192.168.1.44:8080/health,esp32-01,3051,3051000,497,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522592,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3051, ""uptime_ms"": 3051000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 497, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522592, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2952}}"
2026-08-12T08:16:33.938+00:00,1786522593.938020,6994918421400,baseline,http://192.168.1.44:8080/health,esp32-01,3052,3052000,498,True,NORMAL,,True,True,live,192.168.1.16:59371,0.4,1786522593,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3052, ""uptime_ms"": 3052000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 498, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.4, ""last_received_at"": 1786522593, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2953}}"
2026-08-12T08:16:34.937+00:00,1786522594.937991,6995897471500,baseline,http://192.168.1.44:8080/health,esp32-01,3053,3053000,498,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522594,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3053, ""uptime_ms"": 3053000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 498, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522594, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2954}}"
2026-08-12T08:16:35.938+00:00,1786522595.938065,6996895290300,baseline,http://192.168.1.44:8080/health,esp32-01,3053,3053000,498,True,NORMAL,,True,True,live,192.168.1.16:59371,1.3,1786522594,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3053, ""uptime_ms"": 3053000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 498, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 1.3, ""last_received_at"": 1786522594, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2954}}"
